id,country,state,neighbourhood_cleansed,property_type,square_meters,price,room_type,bathrooms,bedrooms,beds
23830848,Australia,NSW,BYRON SHIRE COUNCIL,House,24.22,"$2,823.68",Entire home/apt,2,2,3
5839507,Australia,NSW,BYRON SHIRE COUNCIL,House,25.18,"$4,022.02",Private room,1,1,1
26602472,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.76,"$5,637.38",Entire home/apt,2,2,2
10061230,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.73,"$4,819.64",Private room,1,1,1
9944555,Australia,NSW,BYRON SHIRE COUNCIL,House,24.52,"$3,473.80",Entire home/apt,2,3,4
26856573,Australia,NSW,BYRON SHIRE COUNCIL,House,23.54,"$3,098.32",Private room,1,0,1
8476869,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.25,"$4,785.05",Entire home/apt,1,1,1
3655785,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.31,"$4,674.32",Entire home/apt,1,1,1
29713106,Australia,NSW,BYRON SHIRE COUNCIL,Loft,22.61,"$3,620.01",Entire home/apt,1,1,1
16933558,Australia,NSW,BYRON SHIRE COUNCIL,House,24.02,"$2,152.43",Private room,1,1,1
33715950,Australia,NSW,BYRON SHIRE COUNCIL,House,22.85,"$2,473.92",Entire home/apt,1,1,1
27494529,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,22.45,"$3,221.55",Entire home/apt,1,1,1
833757,Australia,NSW,BYRON SHIRE COUNCIL,House,21.76,"$2,065.11",Entire home/apt,1,2,2
4645964,Australia,NSW,BYRON SHIRE COUNCIL,House,23.14,"$3,432.96",Entire home/apt,1,1,1
18861194,Australia,NSW,BYRON SHIRE COUNCIL,House,24.61,$891.30,Private room,1.5,1,1
32341853,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.28,"$1,584.76",Entire home/apt,1,2,2
33349727,Australia,NSW,BYRON SHIRE COUNCIL,House,24.86,"$4,424.52",Private room,1,0,1
15063408,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.15,"$3,992.63",Entire home/apt,1,1,1
11803289,Australia,NSW,BYRON SHIRE COUNCIL,House,22.54,"$3,216.87",Private room,1,1,1
32596337,Australia,NSW,BYRON SHIRE COUNCIL,House,23.43,"$1,867.53",Private room,1.5,2,1
5983198,Australia,NSW,BYRON SHIRE COUNCIL,House,24.67,"$3,159.05",Entire home/apt,1,2,2
23667957,Australia,NSW,BYRON SHIRE COUNCIL,House,22.55,"$2,380.40",Private room,1,1,1
16313758,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.16,"$3,905.22",Private room,1,2,1
17573570,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.55,"$3,235.73",Entire home/apt,1,0,1
23651472,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.78,"$2,796.83",Entire home/apt,1,1,1
16288256,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,22.78,"$4,946.63",Entire home/apt,1,1,1
2757605,Australia,NSW,BYRON SHIRE COUNCIL,House,22.8,"$4,752.37",Entire home/apt,1,0,1
30720673,Australia,NSW,BYRON SHIRE COUNCIL,House,23.24,"$4,581.32",Private room,1.5,1,1
9977904,Australia,NSW,BYRON SHIRE COUNCIL,House,24.7,"$3,037.93",Private room,1,1,1
19625917,Australia,NSW,BYRON SHIRE COUNCIL,House,24.21,"$3,342.55",Private room,1,1,1
24432164,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,24.68,"$2,947.43",Private room,1,0,1
18915438,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,26.23,"$3,480.97",Entire home/apt,2,2,2
18527770,Australia,,BYRON SHIRE COUNCIL,Guesthouse,23.03,"$4,745.92",Entire home/apt,1,1,2
33561289,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,24.22,"$3,777.98",Entire home/apt,1,0,1
21850036,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.5,"$4,269.83",Entire home/apt,1,2,4
26470957,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.22,"$3,355.86",Entire home/apt,2,2,2
4001805,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.94,"$4,561.19",Entire home/apt,1,1,1
18293319,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.74,"$2,656.03",Private room,2,1,1
31227668,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.26,"$2,863.28",Entire home/apt,1,1,1
27495490,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,22.58,"$3,744.74",Entire home/apt,1,1,1
16470241,Australia,NSW,BYRON SHIRE COUNCIL,House,25.5,"$3,891.08",Private room,2,2,2
23221984,Australia,NSW,BYRON SHIRE COUNCIL,House,25.75,"$5,071.24",Entire home/apt,2,4,4
29764620,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,22.36,"$4,365.17",Entire home/apt,1,1,1
7265925,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.51,"$2,844.04",Entire home/apt,1,0,1
13715240,Australia,NSW,BYRON SHIRE COUNCIL,House,24.26,"$3,632.58",Private room,2,1,1
31524739,Australia,NSW,BYRON SHIRE COUNCIL,House,24.51,"$4,967.02",Entire home/apt,1,2,2
1517335,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.11,"$3,050.41",Entire home/apt,1,1,1
30349129,Australia,NSW,BYRON SHIRE COUNCIL,House,22.42,"$2,398.15",Entire home/apt,1,2,2
31000405,Australia,NSW,BYRON SHIRE COUNCIL,House,22.85,"$2,646.28",Entire home/apt,2,3,3
23155428,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.8,"$2,629.13",Entire home/apt,1,2,2
24542241,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,22.42,$812.17,Entire home/apt,1,1,1
31212691,Australia,NSW,BYRON SHIRE COUNCIL,House,24.84,"$2,878.87",Private room,1,1,1
2478241,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,24.62,"$4,064.73",Entire home/apt,1,1,1
30110317,Australia,NSW,BYRON SHIRE COUNCIL,House,24.61,"$1,059.03",Entire home/apt,1,1,2
31152514,Australia,NSW,BYRON SHIRE COUNCIL,House,23.89,"$5,026.96",Private room,1,1,1
33371252,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,24.36,"$3,770.06",Entire home/apt,1,1,1
11103355,Australia,NSW,BYRON SHIRE COUNCIL,House,24.16,"$4,145.57",Private room,1,1,1
10000061,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.47,"$4,642.46",Entire home/apt,1,2,3
5364410,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.32,"$1,975.66",Entire home/apt,1,0,1
10501604,Australia,NSW,BYRON SHIRE COUNCIL,House,22.08,"$2,747.62",Entire home/apt,2,4,4
19018543,Australia,NSW,BYRON SHIRE COUNCIL,Nature lodge,25.14,"$3,411.79",Private room,1,1,2
17466766,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.26,"$3,268.43",Entire home/apt,1,1,2
10076690,Australia,NSW,BYRON SHIRE COUNCIL,House,23.49,"$1,304.46",Private room,1,1,1
32470866,Australia,NSW,BYRON SHIRE COUNCIL,House,24.22,"$3,754.32",Private room,1.5,2,1
31317371,Australia,NSW,BYRON SHIRE COUNCIL,House,23.98,"$1,855.50",Private room,1,1,1
26948930,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.18,"$3,341.45",Entire home/apt,2,2,2
11025593,Australia,NSW,BYRON SHIRE COUNCIL,House,23.5,"$3,779.73",Entire home/apt,1,1,1
24431504,Australia,NSW,BYRON SHIRE COUNCIL,House,23.74,"$3,767.17",Entire home/apt,1,2,2
24678549,Australia,NSW,BYRON SHIRE COUNCIL,House,23.5,"$3,135.67",Entire home/apt,1,1,1
25552291,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,24.46,"$2,720.59",Entire home/apt,1,0,1
30539641,Australia,NSW,BYRON SHIRE COUNCIL,House,23.74,"$3,106.89",Private room,1,2,2
27338759,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.98,"$5,119.64",Entire home/apt,1,1,2
4811147,Australia,NSW,BYRON SHIRE COUNCIL,House,24.72,"$2,956.14",Private room,1.5,1,1
33643595,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.2,"$4,348.59",Private room,1,1,1
18076588,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,24.23,"$3,899.53",Entire home/apt,1,1,2
2401626,Australia,NSW,BYRON SHIRE COUNCIL,House,22.58,"$3,343.41",Private room,1,1,1
26479407,Australia,NSW,BYRON SHIRE COUNCIL,House,25.26,"$4,861.72",Private room,1,1,4
31088774,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.52,"$3,552.21",Entire home/apt,1,1,1
23633814,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,24.76,"$4,163.35",Entire home/apt,1,1,1
9739488,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,24.27,"$4,857.72",Entire home/apt,1,0,1
7248581,Australia,NSW,BYRON SHIRE COUNCIL,House,24.03,"$2,616.68",Entire home/apt,2,4,4
8798103,Australia,NSW,BYRON SHIRE COUNCIL,House,22.38,"$3,190.50",Entire home/apt,2,3,3
31674827,Australia,NSW,BYRON SHIRE COUNCIL,House,24.52,"$3,830.58",Private room,1,1,1
13673085,Australia,New South Wales,BYRON SHIRE COUNCIL,House,24.8,"$4,748.91",Entire home/apt,1,3,3
17409086,Australia,NSW,BYRON SHIRE COUNCIL,House,23.83,"$1,984.36",Private room,3,1,1
5309024,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.34,"$2,640.76",Entire home/apt,1,1,2
23770590,Australia,NSW,BYRON SHIRE COUNCIL,House,22.91,"$3,402.85",Private room,1,1,1
33047701,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.63,"$3,691.94",Entire home/apt,1,1,1
30612574,Australia,NSW,BYRON SHIRE COUNCIL,Camper/RV,25.07,"$3,458.17",Private room,1,1,1
17157453,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,23.19,"$3,763.12",Entire home/apt,1,1,1
2368053,Australia,NSW,BYRON SHIRE COUNCIL,House,23.19,"$2,234.14",Private room,1.5,1,1
33975868,Australia,NSW,BYRON SHIRE COUNCIL,Nature lodge,24.38,"$3,828.42",Private room,1,2,5
22324976,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,24.15,"$3,928.55",Entire home/apt,1,1,1
3094616,Australia,NSW,BYRON SHIRE COUNCIL,House,25.12,"$2,891.89",Private room,1,1,1
2131894,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.69,"$1,818.04",Entire home/apt,1,1,2
22308093,Australia,NSW,BYRON SHIRE COUNCIL,Camper/RV,24.4,"$2,103.44",Entire home/apt,0,0,2
9738957,Australia,NSW,BYRON SHIRE COUNCIL,House,25.4,"$3,598.94",Private room,1,1,1
21772708,Australia,NSW,BYRON SHIRE COUNCIL,House,25.17,"$3,774.75",Entire home/apt,1,3,3
30115837,Australia,NSW,BYRON SHIRE COUNCIL,Camper/RV,22.55,"$2,831.89",Entire home/apt,0,1,1
26572261,Australia,NSW,BYRON SHIRE COUNCIL,House,23.93,"$4,133.53",Private room,1,2,2
3666806,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.7,"$3,291.99",Entire home/apt,1,2,3
24006005,Australia,NSW,BYRON SHIRE COUNCIL,House,22.31,"$3,726.50",Private room,1,1,1
32168530,Australia,NSW,BYRON SHIRE COUNCIL,House,23.93,"$3,749.61",Private room,1,1,1
17960184,Australia,NSW,BYRON SHIRE COUNCIL,Nature lodge,24.66,"$3,284.72",Private room,1,1,1
804604,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.95,"$2,685.97",Entire home/apt,1,1,2
2023176,Australia,NSW,BYRON SHIRE COUNCIL,House,24.94,"$2,679.28",Private room,1.5,1,1
26602529,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.26,"$3,454.00",Entire home/apt,2,2,2
26948983,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.98,"$2,055.51",Entire home/apt,2,2,2
30961259,Australia,NSW,BYRON SHIRE COUNCIL,Nature lodge,23.74,"$4,553.10",Entire home/apt,1,2,3
19707588,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,24.74,"$2,414.01",Private room,1,1,1
2503194,Australia,NSW,BYRON SHIRE COUNCIL,House,22.58,"$2,538.92",Private room,1,1,1
2723435,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,24.24,"$2,750.99",Entire home/apt,1,2,3
33944576,Australia,NSW,BYRON SHIRE COUNCIL,House,23.31,"$3,851.25",Private room,1,1,1
1256450,Australia,NSW,BYRON SHIRE COUNCIL,House,23.07,"$4,066.84",Entire home/apt,2,2,5
5729418,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,22.62,"$2,626.89",Entire home/apt,1,2,3
31680651,Australia,NSW,BYRON SHIRE COUNCIL,House,22.62,"$2,584.33",Entire home/apt,1,1,1
23832120,Australia,NSW,BYRON SHIRE COUNCIL,House,22.83,"$1,451.03",Private room,1.5,1,1
31296218,Australia,NSW,BYRON SHIRE COUNCIL,House,24.26,"$3,020.36",Private room,1,1,1
29664936,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,25.03,"$1,685.25",Private room,1,1,1
31444766,Australia,NSW,BYRON SHIRE COUNCIL,House,24.07,"$3,172.62",Private room,1,1,1
6033894,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,23.13,"$2,196.90",Entire home/apt,1,1,1
23831377,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,25.07,"$2,123.41",Entire home/apt,1,1,1
21013804,Australia,NSW,BYRON SHIRE COUNCIL,House,23.34,"$3,246.53",Entire home/apt,3,3,3
31174376,Australia,NSW,BYRON SHIRE COUNCIL,House,22.67,"$2,708.05",Entire home/apt,2.5,3,4
30191385,Australia,NSW,BYRON SHIRE COUNCIL,House,25.59,"$2,645.53",Entire home/apt,3,3,3
21820189,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,23.19,"$3,072.18",Entire home/apt,1,1,1
5270865,Australia,NSW,BYRON SHIRE COUNCIL,House,23.38,"$5,564.75",Entire home/apt,2,2,2
24432421,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,23.38,"$3,645.24",Private room,1,1,1
18163956,Australia,NSW,BYRON SHIRE COUNCIL,House,23.89,"$3,462.71",Private room,1,1,2
26015136,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,26.2,"$3,682.94",Entire home/apt,1,1,1
26602096,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.68,"$3,564.08",Entire home/apt,2,2,2
22498411,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.19,"$3,914.97",Entire home/apt,1,2,2
18113497,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,25.94,"$2,565.51",Entire home/apt,1,1,1
13482506,Australia,NSW,BYRON SHIRE COUNCIL,House,24.68,"$3,976.51",Entire home/apt,1.5,2,5
2028805,Australia,NSW,BYRON SHIRE COUNCIL,House,26.19,"$2,066.57",Private room,1.5,1,1
30323693,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.25,"$3,757.13",Entire home/apt,1,0,1
26949527,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.78,"$2,099.09",Entire home/apt,2,2,2
4959516,Australia,NSW,BYRON SHIRE COUNCIL,House,23.76,"$3,657.36",Entire home/apt,1,1,1
141548,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.47,"$3,940.16",Entire home/apt,1,1,1
16289699,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,22.36,"$3,541.04",Entire home/apt,1,1,2
1014619,Australia,NSW,BYRON SHIRE COUNCIL,House,23.31,"$4,563.98",Private room,1,1,1
23731412,Australia,NSW,BYRON SHIRE COUNCIL,House,22.16,"$3,771.93",Private room,1,1,1
16233235,Australia,NSW,BYRON SHIRE COUNCIL,House,24.5,"$3,795.97",Entire home/apt,3,4,4
9718220,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.48,"$3,275.34",Private room,1,1,1
33951086,Australia,NSW,BYRON SHIRE COUNCIL,Loft,25.99,"$3,594.49",Entire home/apt,1,0,1
952072,Australia,NSW,BYRON SHIRE COUNCIL,House,23.33,"$4,207.50",Private room,1,1,1
32507274,Australia,NSW,BYRON SHIRE COUNCIL,House,22.86,"$4,022.47",Entire home/apt,1.5,3,3
4157597,Australia,NSW,BYRON SHIRE COUNCIL,House,24.55,"$4,669.54",Private room,1.5,1,1
5372699,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.83,"$1,789.79",Entire home/apt,1,1,2
32165848,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,25.53,"$2,942.43",Entire home/apt,1,0,4
13700713,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,23.59,"$2,200.71",Entire home/apt,1,0,1
33144273,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.07,"$2,577.68",Entire home/apt,1,0,2
19919376,Australia,NSW,BYRON SHIRE COUNCIL,House,24.36,"$3,323.59",Private room,1.5,1,1
2102602,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.85,"$3,185.32",Entire home/apt,1,0,2
33722751,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.62,"$4,041.30",Entire home/apt,2,2,2
26148128,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,26.15,"$2,703.65",Entire home/apt,1,0,1
23831950,Australia,NSW,BYRON SHIRE COUNCIL,House,24.9,"$4,511.16",Private room,1.5,1,1
22065607,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,23.95,"$3,480.65",Private room,1,1,3
15133946,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.92,"$1,768.56",Private room,1,1,1
9258167,Australia,NSW,BYRON SHIRE COUNCIL,House,23.69,"$3,871.00",Private room,1,1,1
18273788,Australia,NSW,BYRON SHIRE COUNCIL,House,25.4,"$5,012.79",Private room,1,0,1
21114796,Australia,NSW,BYRON SHIRE COUNCIL,House,26.46,"$3,441.33",Entire home/apt,3,4,4
21749334,Australia,NSW,BYRON SHIRE COUNCIL,House,23.96,"$3,834.55",Entire home/apt,2,4,4
26949006,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.98,"$4,052.05",Entire home/apt,2,2,2
11361811,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.73,"$3,305.38",Entire home/apt,1,1,1
4130122,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,24.21,"$3,788.12",Entire home/apt,1,1,1
33432842,Australia,NSW,BYRON SHIRE COUNCIL,House,24.96,"$4,176.19",Private room,1,1,0
11104588,Australia,NSW,BYRON SHIRE COUNCIL,House,22.8,"$2,969.52",Entire home/apt,2.5,4,4
33862733,Australia,NSW,BYRON SHIRE COUNCIL,House,24.24,"$2,919.89",Private room,1,1,2
27859452,Australia,NSW,BYRON SHIRE COUNCIL,House,24.51,"$3,587.56",Entire home/apt,2.5,3,4
2636999,Australia,New South Wales,BYRON SHIRE COUNCIL,House,25.75,"$3,840.24",Private room,1,2,3
26437005,Australia,NSW,BYRON SHIRE COUNCIL,House,24.51,"$1,768.47",Private room,1,2,2
28785734,Australia,NSW,BYRON SHIRE COUNCIL,House,25.02,"$1,969.61",Entire home/apt,1,2,3
18027822,Australia,NSW,BYRON SHIRE COUNCIL,House,26.01,"$3,221.15",Private room,1,1,1
31445160,Australia,NSW,BYRON SHIRE COUNCIL,House,23.82,"$4,355.69",Private room,1,1,1
31393726,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,25.79,"$3,162.21",Entire home/apt,1,1,1
6045707,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,26.29,"$2,885.68",Private room,1,1,1
5288698,Australia,NSW,BYRON SHIRE COUNCIL,House,24.06,"$2,101.76",Entire home/apt,1.5,1,4
24024214,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,24.04,"$3,338.77",Entire home/apt,1,2,3
33669295,Australia,NSW,BYRON SHIRE COUNCIL,House,26.84,"$4,908.55",Entire home/apt,1,1,0
31394403,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,25.29,"$3,026.01",Entire home/apt,1,1,1
24433107,Australia,NSW,BYRON SHIRE COUNCIL,House,24.55,"$2,934.84",Entire home/apt,1,1,1
24735744,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,24.61,"$2,503.46",Private room,1,2,3
15940809,Australia,NSW,BYRON SHIRE COUNCIL,House,24.12,"$3,287.79",Entire home/apt,2,2,2
16231419,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,26.68,"$2,575.60",Entire home/apt,1,2,2
18637462,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,25.91,"$2,562.83",Entire home/apt,1,0,1
2661312,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,27.21,"$1,405.53",Entire home/apt,1,1,2
16456596,Australia,NSW,BYRON SHIRE COUNCIL,House,24.15,"$4,339.43",Private room,1,1,1
15503338,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,26.18,"$4,364.70",Entire home/apt,1,1,1
16965585,Australia,NSW,BYRON SHIRE COUNCIL,House,24.65,"$1,966.89",Entire home/apt,2,3,4
7330129,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.95,"$4,138.34",Entire home/apt,1,2,3
22670895,Australia,NSW,BYRON SHIRE COUNCIL,Other,27.26,"$5,712.21",Entire home/apt,2.5,3,4
5661425,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,25.19,"$3,724.14",Entire home/apt,1,0,2
18000489,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,26.2,"$4,606.51",Entire home/apt,1,2,2
22036104,Australia,NSW,BYRON SHIRE COUNCIL,House,25.72,"$2,862.82",Entire home/apt,1,3,5
22068427,Australia,NSW,BYRON SHIRE COUNCIL,House,22.78,"$4,870.47",Entire home/apt,2,2,5
2407115,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.7,"$3,437.36",Entire home/apt,1,1,1
29519235,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,24.22,"$2,420.21",Entire home/apt,1,2,2
34290101,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,23.5,"$3,579.22",Entire home/apt,1,0,1
30571656,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,24.96,"$3,921.46",Entire home/apt,1,1,1
11951228,Australia,NSW,BYRON SHIRE COUNCIL,House,25.47,"$4,320.58",Entire home/apt,2,3,3
29995676,Australia,NSW,BYRON SHIRE COUNCIL,House,24.47,"$4,603.83",Private room,2.5,2,2
34049242,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,26.02,"$2,639.43",Entire home/apt,2,3,5
7247347,Australia,NSW,BYRON SHIRE COUNCIL,House,24.49,"$4,444.73",Private room,1,1,1
9667478,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.5,"$3,312.57",Entire home/apt,1,2,3
25239099,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,27.06,"$3,557.77",Entire home/apt,1,1,1
5538859,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,26.02,"$2,650.66",Entire home/apt,2,3,4
19832150,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.23,"$3,112.28",Private room,1,1,2
19895011,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.99,"$2,337.57",Entire home/apt,1,1,2
13740339,Australia,NSW,BYRON SHIRE COUNCIL,House,24.51,"$2,437.26",Entire home/apt,2,2,2
19024992,Australia,NSW,BYRON SHIRE COUNCIL,House,25.25,"$3,271.67",Entire home/apt,1,1,2
22091079,Australia,NSW,BYRON SHIRE COUNCIL,House,23.52,"$2,949.17",Entire home/apt,1,3,4
32705575,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.51,"$2,728.08",Entire home/apt,1,0,1
11555232,Australia,NSW,BYRON SHIRE COUNCIL,House,25.27,"$4,665.72",Entire home/apt,1,3,3
29380455,Australia,NSW,BYRON SHIRE COUNCIL,House,26.56,"$4,711.18",Entire home/apt,1.5,2,4
26994762,Australia,NSW,BYRON SHIRE COUNCIL,House,25.54,"$4,960.47",Private room,1,1,1
29968020,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.29,"$2,469.12",Private room,1,1,1
5979933,Australia,NSW,BYRON SHIRE COUNCIL,House,24.54,"$2,412.41",Private room,1,1,1
20655368,Australia,NSW,BYRON SHIRE COUNCIL,House,23.83,"$4,475.33",Private room,1,1,1
28231959,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,26.31,"$4,568.44",Entire home/apt,1,1,2
9912247,Australia,NSW,BYRON SHIRE COUNCIL,House,24.55,"$2,501.01",Private room,1,1,1
22309086,Australia,NSW,BYRON SHIRE COUNCIL,House,24.07,"$2,393.29",Entire home/apt,2,3,3
21626367,Australia,NSW,BYRON SHIRE COUNCIL,House,24.07,"$2,800.10",Private room,1,1,1
4366366,Australia,NSW,BYRON SHIRE COUNCIL,Loft,25.33,"$5,015.60",Entire home/apt,1,1,1
21519162,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,26.88,"$5,105.72",Entire home/apt,1,1,1
12295394,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.86,"$4,685.50",Entire home/apt,1,2,4
11230311,Australia,NSW,BYRON SHIRE COUNCIL,House,24.13,"$3,494.99",Entire home/apt,2,4,4
2374666,Australia,NSW,BYRON SHIRE COUNCIL,House,24.62,"$2,710.18",Entire home/apt,1,1,4
2489590,Australia,New South Wales,BYRON SHIRE COUNCIL,House,25.61,"$3,273.49",Entire home/apt,1,3,4
22037315,Australia,NSW,BYRON SHIRE COUNCIL,House,26.96,"$3,418.57",Entire home/apt,2,3,0
17485204,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,24.63,"$2,002.01",Entire home/apt,1,2,3
7234325,Australia,NSW,BYRON SHIRE COUNCIL,House,23.43,"$3,716.25",Entire home/apt,1,2,3
30798034,Australia,NSW,BYRON SHIRE COUNCIL,House,26.37,"$2,093.80",Entire home/apt,2,4,5
17546447,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,24.87,"$4,149.22",Entire home/apt,1,1,3
11226295,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,26.4,"$2,589.19",Entire home/apt,1,2,4
7583855,Australia,New South Wales,BYRON SHIRE COUNCIL,House,24.88,"$3,604.91",Private room,1,1,1
5698845,Australia,New South Wales,BYRON SHIRE COUNCIL,House,26.7,"$3,454.31",Private room,1,1,1
29527553,Australia,NSW,BYRON SHIRE COUNCIL,House,24.87,"$2,898.56",Entire home/apt,1,2,2
4433184,Australia,NSW,BYRON SHIRE COUNCIL,House,26.45,"$3,873.81",Private room,1,1,1
18125233,Australia,NSW,BYRON SHIRE COUNCIL,House,24.46,"$4,749.35",Entire home/apt,1,4,4
32189776,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.5,"$2,887.33",Entire home/apt,1,2,2
23614926,Australia,NSW,BYRON SHIRE COUNCIL,House,23.02,"$1,474.20",Private room,1,1,1
29070058,Australia,NSW,BYRON SHIRE COUNCIL,House,24.46,"$5,031.46",Entire home/apt,1,2,3
25239089,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.45,"$4,566.47",Entire home/apt,1,1,1
18827909,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,26.2,"$1,583.65",Entire home/apt,1,1,1
29518675,Australia,NSW,BYRON SHIRE COUNCIL,House,25.21,"$2,949.49",Entire home/apt,2,4,5
